region,city,street,neighborhood,settlement,type,postal_code,lat,lng
Благоевград,Банско,1-ви Май,,,street,2770,41.836986,23.49091
Благоевград,Банско,24-ти Май,,,street,2770,41.836986,23.49091
Благоевград,Банско,3-ти Март,,,street,2770,41.836986,23.49091
Благоевград,Банско,5-ти Октомври,,,street,2770,41.836986,23.49091
Благоевград,Банско,9.ти Септември,,,street,2770,41.836986,23.49091
Благоевград,Банско,Адам Трънка,,,street,2770,41.836986,23.49091
Благоевград,Банско,Алеко Константинов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Александър Буйнов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Александър Стамболийски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Ангел Балев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Ангел Кънчев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Арсо Пандурски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Атанас Попадиин,,,street,2770,41.836986,23.49091
Благоевград,Банско,Атон,,,street,2770,41.836986,23.49091
Благоевград,Банско,Баба Тонка,,,street,2770,41.836986,23.49091
Благоевград,Банско,Байкушева мура,,,street,2770,41.836986,23.49091
Благоевград,Банско,Банско,,,street,2770,41.836986,23.49091
Благоевград,Банско,Баньо Маринов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Барбара Рютинг,,,street,2770,41.836986,23.49091
Благоевград,Банско,Бачо Киро,,,street,2770,41.836986,23.49091
Благоевград,Банско,Беласица,,,street,2770,41.836986,23.49091
Благоевград,Банско,Бенковски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Бор,,,street,2770,41.836986,23.49091
Благоевград,Банско,Борис Парапунов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Бр.Велеганови,,,street,2770,41.836986,23.49091
Благоевград,Банско,Братя Миладинови,,,street,2770,41.836986,23.49091
Благоевград,Банско,Братя Молерови,,,street,2770,41.836986,23.49091
Благоевград,Банско,България,,,street,2770,41.836986,23.49091
Благоевград,Банско,Бъндерица,,,street,2770,41.836986,23.49091
Благоевград,Банско,Бяло море,,,street,2770,41.836986,23.49091
Благоевград,Банско,Валевица,,,street,2770,41.836986,23.49091
Благоевград,Банско,Вардар,,,street,2770,41.836986,23.49091
Благоевград,Банско,Васил Априлов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Васил Друмев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Васил Коларов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Васил Кънчев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Васил Левски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Василак,,,street,2770,41.836986,23.49091
Благоевград,Банско,Вато Валчук,,,street,2770,41.836986,23.49091
Благоевград,Банско,Вела Пеева,,,street,2770,41.836986,23.49091
Благоевград,Банско,Велико Търново,,,street,2770,41.836986,23.49091
Благоевград,Банско,Велян Огнев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Виктор Юго,,,street,2770,41.836986,23.49091
Благоевград,Банско,Витоша,,,street,2770,41.836986,23.49091
Благоевград,Банско,Възраждане,,,street,2770,41.836986,23.49091
Благоевград,Банско,Г.С.Раковски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Гарата,,,street,2770,41.836986,23.49091
Благоевград,Банско,Гарибалди,,,street,2770,41.836986,23.49091
Благоевград,Банско,Георги Бенковски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Георги Ковачев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Георги Настев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Георги Темелков,,,street,2770,41.836986,23.49091
Благоевград,Банско,Гладстон,,,street,2770,41.836986,23.49091
Благоевград,Банско,Глазне,,,street,2770,41.836986,23.49091
Благоевград,Банско,Гоце Делчев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Граф Игнатиев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Григор Мицин,,,street,2770,41.836986,23.49091
Благоевград,Банско,Григор Пърличев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Гуровица,,,street,2770,41.836986,23.49091
Благоевград,Банско,Даме Груев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Дамяница,,,street,2770,41.836986,23.49091
Благоевград,Банско,Дановска,,,street,2770,41.836986,23.49091
Благоевград,Банско,Десилица,,,street,2770,41.836986,23.49091
Благоевград,Банско,Джангал,,,street,2770,41.836986,23.49091
Благоевград,Банско,Димитър Благоев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Димитър Талев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Добри Чинтулов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Драма,,,street,2770,41.836986,23.49091
Благоевград,Банско,Дунав,,,street,2770,41.836986,23.49091
Благоевград,Банско,Еделвайс,,,street,2770,41.836986,23.49091
Благоевград,Банско,Ел тепе,,,street,2770,41.836986,23.49091
Благоевград,Банско,Елин Пелин,,,street,2770,41.836986,23.49091
Благоевград,Банско,Захари Зограф,,,street,2770,41.836986,23.49091
Благоевград,Банско,Захари Стоянов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Бележков,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Вазов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Галчев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Джолев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Козарев,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Михайлов,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Попов-Деницин,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иван Рилски,,,street,2770,41.836986,23.49091
Благоевград,Банско,Извора,,,street,2770,41.836986,23.49091
Благоевград,Банско,Иконом Чучулайн,,,street,2770,41.836986,23.49091
Благоевград,Банско,,,Кремен,village,2771,41.745012,23.640703
Благоевград,Банско,,,Места,village,2772,41.766307,23.671507
Благоевград,Банско,,,Обидим,village,2776,41.787757,23.640673
Благоевград,Банско,,,Филипово,village,2775,41.764198,23.686388
Благоевград,Банско,,,Гостун,mahalla,2770,41.836986,23.49091
Благоевград,Банско,,,Осеново,mahalla,2770,41.836986,23.49091
Благоевград,Банско,,,,city,2770,41.836986,23.49091
Благоевград,Белица,9-ти септември,,,street,2780,41.950749,23.557441
Благоевград,Белица,Алекси Сачков,,,street,2780,41.950749,23.557441
Благоевград,Белица,Борис Клементиев,,,street,2780,41.950749,23.557441
Благоевград,Белица,Братя Миладинови,,,street,2780,41.950749,23.557441
Благоевград,Белица,Владимир Поптомов,,,street,2780,41.950749,23.557441
Благоевград,Белица,Волгоград,,,street,2780,41.950749,23.557441
Благоевград,Белица,Втора,,,street,2780,41.950749,23.557441
Благоевград,Белица,Георги Андрейчин,,,street,2780,41.950749,23.557441
Благоевград,Белица,Георги Сачков,,,street,2780,41.950749,23.557441
Благоевград,Белица,Гоце Делчев,,,street,2780,41.950749,23.557441
Благоевград,Белица,Даме Груев,,,street,2780,41.950749,23.557441
Благоевград,Белица,Димитър Деракчиев,,,street,2780,41.950749,23.557441
Благоевград,Белица,Димо Хаджидимов,,,street,2780,41.950749,23.557441
Благоевград,Белица,Единадесета,,,street,2780,41.950749,23.557441
Благоевград,Белица,Екопътека Парк танцуващи мечки - Сухото езеро,,,street,2780,41.950749,23.557441
Благоевград,Белица,Иван Алексов,,,street,2780,41.950749,23.557441
Благоевград,Белица,Иван Апостолов,,,street,2780,41.950749,23.557441
Благоевград,Белица,Иван Вазов,,,street,2780,41.950749,23.557441
Благоевград,Белица,Иван Тричков,,,street,2780,41.950749,23.557441
Благоевград,Белица,Илинден,,,street,2780,41.950749,23.557441
Благоевград,Белица,Кирил и Методий,,,street,2780,41.950749,23.557441
Благоевград,Белица,Кокарешкови,,,street,2780,41.950749,23.557441
Благоевград,Белица,Люлин,,,street,2780,41.950749,23.557441
Благоевград,Белица,Места,,,street,2780,41.950749,23.557441
Благоевград,Белица,Митко Саев,,,street,2780,41.950749,23.557441
Благоевград,Белица,Мусала,,,street,2780,41.950749,23.557441
Благоевград,Белица,Никола Банков,,,street,2780,41.950749,23.557441
Благоевград,Белица,Никола Вапцаров,,,street,2780,41.950749,23.557441
Благоевград,Белица,Орцево - Черешово,,,street,2780,41.950749,23.557441
Благоевград,Белица,Пейо Яворов,,,street,2780,41.950749,23.557441
Благоевград,Белица,Първа,,,street,2780,41.950749,23.557441
Благоевград,Белица,Равен,,,street,2780,41.950749,23.557441
Благоевград,Белица,Рила,,,street,2780,41.950749,23.557441
Благоевград,Белица,Седма,,,street,2780,41.950749,23.557441
Благоевград,Белица,Семково,,,street,2780,41.950749,23.557441
Благоевград,Белица,Серги Чонков,,,street,2780,41.950749,23.557441
Благоевград,Белица,Симеон Кавракиров,,,street,2780,41.950749,23.557441
Благоевград,Белица,Стара планина,,,street,2780,41.950749,23.557441
Благоевград,Белица,Христо Ботев,,,street,2780,41.950749,23.557441
Благоевград,Белица,Чавдар,,,street,2780,41.950749,23.557441
Благоевград,Белица,Чаталджа,,,street,2780,41.950749,23.557441
Благоевград,Белица,Четвърта,,,street,2780,41.950749,23.557441
Благоевград,Белица,Шеста,,,street,2780,41.950749,23.557441
Благоевград,Белица,Шипка,,,street,2780,41.950749,23.557441
Благоевград,Белица,Яким Цоков,,,street,2780,41.950749,23.557441
Благоевград,Белица,Goljam Mechi Vrah-Kanarsko ez.,,,street,2780,41.950749,23.557441
Благоевград,Белица,,Бабяк,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Болутови колиби,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Веховата къща,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Горни Ходжови колиби,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Горно Краище,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Гълъбово,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Дагоново,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Долни Ходжови колиби,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Златарица,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Кавунска махала,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Краище,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Кузьово,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Лютово,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Мизурска махала,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Орцево,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Палатик,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Парк за танцуващи мечки,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Перушинска махала,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Тупеви колиби,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Чевръкова махала,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,Черешово,,neighborhood,2780,41.950749,23.557441
Благоевград,Белица,,,Бабяк,village,2784,41.955328,23.681105
Благоевград,Белица,,,Горно Краище,village,2783,41.902036,23.589126
Благоевград,Белица,,,Дагоново,village,2779,41.95434,23.593379
Благоевград,Белица,,,Златарица,village,2783,41.905634,23.728317
Благоевград,Белица,,,Краище,village,2781,41.912859,23.585224
Благоевград,Белица,,,Кузьово,village,2788,41.938431,23.656133
Благоевград,Белица,,,Лютово,village,2791,41.945887,23.632068
Благоевград,Белица,,,Орцево,village,2785,41.96661,23.734782
Благоевград,Белица,,,Палатик,village,2782,41.910561,23.669598
Благоевград,Белица,,,Черешово,village,2787,41.948938,23.708215
Благоевград,Белица,,,Болутови колиби,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Веховци (Пратаковци),mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Горни Ходжови колиби,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Гълъбово,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Долна Орцева махала,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Долни Ходжови колиби,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Кавунска махала,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Мечкаровци (Шарници),mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Мизурска махала,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Перушинска махала,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Тупеви колиби,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,Чевръкова махала,mahalla,2780,41.950749,23.557441
Благоевград,Белица,,,,city,2780,41.950749,23.557441
Благоевград,Община-Благоевград,14-ти полк,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Акациите,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Алеко Константинов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Александър Малинов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Александър Стамболийски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Александър фон Хумболт,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Ангел Кънчев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Андрей Ляпчев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Антим I,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Антон П. Чехов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Антон Попстоилов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Антон Страшимиров,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Аргир Манасиев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Арсений Костенцев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Асен Йотов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Асен Христов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Асен Чаушки,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Астра,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Атон,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Ахелой,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Баба Тонка,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Бадемите,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Байкал,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Балкан,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Бачо Киро,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Бистрица,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Битоля,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Бодрост,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Борис Ангелушев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Борис Сарафов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Босилек,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Братя Иванови,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Братя Миладинови,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Брегалница,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Бреза,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Броди,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Бяло море,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Ванюша Валчук,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Вардар,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Васил Априлов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Васил Каритаров,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Васил Левски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Васил Мечкуевски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Велико Търново,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Ветрен,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Витоша,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Владо Черноземски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Влахина,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Влахина планина,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Воден,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Водениците,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Възрожденска,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Гемеджиите,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Генерал Тодоров,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Георги Андрейчин,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Георги Бенковски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Георги Попов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Георги С. Раковски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Георги Сава Раковски,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Голям Мечи Връх - Канарско ез.,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Грамада,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Григор Пърличев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Гьорче Петров,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Д-р Владимир Бъчваров,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Даме Груев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Данаил Крапчев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Делвино,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Делвинска,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Детелина,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Джеймс Баучер,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Димитър Димов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Димитър Йосифов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Димитър Талев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Дойран,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Доктор Христо Татарчев,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Драма,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Дружба,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Дунав,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Дъбрава,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Дъбравска,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Евтим Драганов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Егея,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Еленово,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Елтепе,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Заря,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Захари Стоянов,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Здраве,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Здравец,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,Зеленка,,,street,2700,42.011981,23.089687
Благоевград,Община-Благоевград,,ж.к. Освобождение,,neighborhood,2700,42.011981,23.089687
Благоевград,Община-Благоевград,,,Ангелска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Багашовци,settlement,,,
Благоевград,Община-Благоевград,,,Байрактарци,settlement,,,
Благоевград,Община-Благоевград,,,Балевци,settlement,,,
Благоевград,Община-Благоевград,,,Баналци,settlement,,,
Благоевград,Община-Благоевград,,,Бекярци,settlement,,,
Благоевград,Община-Благоевград,,,Белашовка мах.,settlement,,,
Благоевград,Община-Благоевград,,,Бело поле,settlement,2709,42.032283,23.047019
Благоевград,Община-Благоевград,,,Бешевци,settlement,,,
Благоевград,Община-Благоевград,,,Бистрица,settlement,2724,42.053195,23.183439
Благоевград,Община-Благоевград,,,Богданци,settlement,,,
Благоевград,Община-Благоевград,,,Бодрост,settlement,,,
Благоевград,Община-Благоевград,,,Божковци,settlement,,,
Благоевград,Община-Благоевград,,,Бойчовци,settlement,,,
Благоевград,Община-Благоевград,,,Боруковци,settlement,,,
Благоевград,Община-Благоевград,,,Бракаданци,settlement,,,
Благоевград,Община-Благоевград,,,Бреньово,settlement,,,
Благоевград,Община-Благоевград,,,Буровска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Бучино,settlement,2742,42.045298,23.02343
Благоевград,Община-Благоевград,,,Българчево,settlement,2746,42.026024,23.03501
Благоевград,Община-Благоевград,,,Бързашка мах.,settlement,,,
Благоевград,Община-Благоевград,,,Вагалинци,settlement,,,
Благоевград,Община-Благоевград,,,Ваклинци,settlement,,,
Благоевград,Община-Благоевград,,,Вачарска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Велковци,settlement,,,
Благоевград,Община-Благоевград,,,Влаховска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Въжарска махала,settlement,,,
Благоевград,Община-Благоевград,,,Въчковска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Габерци,settlement,,,
Благоевград,Община-Благоевград,,,Габрово,settlement,2747,41.898432,22.944918
Благоевград,Община-Благоевград,,,Гергьовци,settlement,,,
Благоевград,Община-Благоевград,,,Гоговци,settlement,,,
Благоевград,Община-Благоевград,,,Горна Двоячка,settlement,,,
Благоевград,Община-Благоевград,,,Горна мах.,settlement,,,
Благоевград,Община-Благоевград,,,Горно Демирево,settlement,,,
Благоевград,Община-Благоевград,,,Горно Лешко,settlement,,,
Благоевград,Община-Благоевград,,,Горно Хърсово,settlement,2727,42.018645,23.178087
Благоевград,Община-Благоевград,,,Гръчка мах.,settlement,,,
Благоевград,Община-Благоевград,,,Гърбеланска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Гьошевци,settlement,,,
Благоевград,Община-Благоевград,,,Гюлевци,settlement,,,
Благоевград,Община-Благоевград,,,Дебочица,settlement,2748,41.865142,22.94748
Благоевград,Община-Благоевград,,,Девилий,settlement,,,
Благоевград,Община-Благоевград,,,Делвино,settlement,2728,42.023011,23.132432
Благоевград,Община-Благоевград,,,Долно Демирево,settlement,,,
Благоевград,Община-Благоевград,,,Домозетска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Дренково,settlement,2739,42.013949,22.945021
Благоевград,Община-Благоевград,,,Дрено,settlement,,,
Благоевград,Община-Благоевград,,,Дросанци,settlement,,,
Благоевград,Община-Благоевград,,,Дъбрава,settlement,2723,42.053266,23.107449
Благоевград,Община-Благоевград,,,Еленово,settlement,2726,42.001916,23.130499
Благоевград,Община-Благоевград,,,Еределци,settlement,,,
Благоевград,Община-Благоевград,,,Заяците,settlement,,,
Благоевград,Община-Благоевград,,,Здравец,settlement,,,
Благоевград,Община-Благоевград,,,Зелендол,settlement,2745,42.008878,23.030784
Благоевград,Община-Благоевград,,,Изгрев,settlement,2711,41.990223,23.110218
Благоевград,Община-Благоевград,,,Йовановци,settlement,,,
Благоевград,Община-Благоевград,,,Калаукци,settlement,,,
Благоевград,Община-Благоевград,,,Календерска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Кальовци,settlement,,,
Благоевград,Община-Благоевград,,,Каменарци,settlement,,,
Благоевград,Община-Благоевград,,,Капитанска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Капитанци,settlement,,,
Благоевград,Община-Благоевград,,,Карадаци,settlement,,,
Благоевград,Община-Благоевград,,,Караджовци,settlement,,,
Благоевград,Община-Благоевград,,,Каракачанска,settlement,,,
Благоевград,Община-Благоевград,,,Картала,settlement,,,
Благоевград,Община-Благоевград,,,Кацарска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Качулска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Клисура,settlement,2738,41.997547,22.913247
Благоевград,Община-Благоевград,,,Ковачка,settlement,,,
Благоевград,Община-Благоевград,,,Кориянска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Котовска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Крайковци,settlement,,,
Благоевград,Община-Благоевград,,,Кумбарска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Лешко,settlement,2749,41.932399,22.975048
Благоевград,Община-Благоевград,,,Лисия,settlement,2743,42.048793,22.953705
Благоевград,Община-Благоевград,,,Логодаж,settlement,2737,41.993541,22.937859
Благоевград,Община-Благоевград,,,Люнговска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Мазневци,settlement,,,
Благоевград,Община-Благоевград,,,Малинковци,settlement,,,
Благоевград,Община-Благоевград,,,Мановска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Марковци,settlement,,,
Благоевград,Община-Благоевград,,,Марулево,settlement,2725,41.995533,23.158995
Благоевград,Община-Благоевград,,,Маряновска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Мекишка мах.,settlement,,,
Благоевград,Община-Благоевград,,,Мерковци,settlement,,,
Благоевград,Община-Благоевград,,,Механджийска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Милово,settlement,,,
Благоевград,Община-Благоевград,,,Миловска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Митовска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Михайловци,settlement,,,
Благоевград,Община-Благоевград,,,Мощанец,settlement,2729,41.966954,23.072347
Благоевград,Община-Благоевград,,,Мрътвано,settlement,,,
Благоевград,Община-Благоевград,,,Нединска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Николовци,settlement,,,
Благоевград,Община-Благоевград,,,Новоселска мах.,settlement,,,
Благоевград,Община-Благоевград,,,Обел,settlement,2738,41.970823,22.913147
Благоевград,Община-Благоевград,,,Осоици,settlement,,,
Благоевград,Община-Благоевград,,,Бело поле,village,2709,42.032283,23.047019
Благоевград,Община-Благоевград,,,Бистрица,village,2724,42.053195,23.183439
Благоевград,Община-Благоевград,,,Бучино,village,2742,42.045298,23.02343
Благоевград,Община-Благоевград,,,Българчево,village,2746,42.026024,23.03501
Благоевград,Община-Благоевград,,,Габрово,village,2747,41.898432,22.944918
Благоевград,Община-Благоевград,,,Горно Хърсово,village,2727,42.018645,23.178087
Благоевград,Община-Благоевград,,,Делвино,village,2728,42.023011,23.132432
Благоевград,Община-Благоевград,,,Дренково,village,2739,42.013949,22.945021
Благоевград,Община-Благоевград,,,Дъбрава,village,2723,42.053266,23.107449
Благоевград,Община-Благоевград,,,Еленово,village,2726,42.001916,23.130499
Благоевград,Община-Благоевград,,,Зелендол,village,2745,42.008878,23.030784
Благоевград,Община-Благоевград,,,Изгрев,village,2711,41.990223,23.110218
Благоевград,Община-Благоевград,,,Лешко,village,2749,41.932399,22.975048
Благоевград,Община-Благоевград,,,Лисия,village,2743,42.048793,22.953705
Благоевград,Община-Благоевград,,,Логодаж,village,2737,41.993541,22.937859
Благоевград,Община-Благоевград,,,Марулево,village,2725,41.995533,23.158995
Благоевград,Община-Благоевград,,,Мощанец,village,2729,41.966954,23.072347
Благоевград,Община-Благоевград,,,Обел,village,2738,41.970823,22.913147
Благоевград,Община-Благоевград,,,Падеш,village,2747,41.931629,23.001801
Благоевград,Община-Благоевград,,,Покровник,village,2708,41.983359,23.054937
Благоевград,Община-Благоевград,,,Рилци,village,2710,42.040455,23.06498
